gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	old_locus_tag
SPY_RS00445	1158.19775228354	0.00807864074983167	0.160133003948591	0.953470368454139	0.98090605189925	adk	SPy_0074
SPY_RS00450	2400.21528490406	0.211431541879711	0.162632501946876	0.114875952262633	0.267235778559015	infA	SPy_0075
SPY_RS00455	1214.86639998208	0.203539910181088	0.168055964499258	0.151225350715473	0.322479058891774	rpmJ	SPy_0076
SPY_RS00460	2603.6323955353	0.275880330991867	0.177992279636321	0.0605812692257693	0.171567112254007	rpsM	SPy_0077
SPY_RS00465	870.040193890565	0.0502835548685268	0.160481635951357	0.719340742594731	0.858297488874479	rpsK	SPy_0078
SPY_RS00470	2988.91787392866	-0.033804934588766	0.171574330950256	0.804557593021018	0.912128980062593	rpoA	SPy_0080
SPY_RS00475	2025.00540566777	0.0859019631352535	0.165114129217619	0.535705433196662	0.724896964844963	rplQ	-
SPY_RS00565	1159.98197477546	-0.323730384666197	0.163928167865884	0.021151783670353	0.0785246269420098	ispE	SPy_0088
SPY_RS00570	49.7851145104006	-0.0325649125858175	0.237498710489253	0.825420593856864	0.924084149216317	adcR	SPy_0092
SPY_RS00575	973.761802437518	0.260740132931694	0.176034682062333	0.0731038817268977	0.196543832110027	adcC	SPy_0093
SPY_RS00580	1422.04592829028	0.45675332477685	0.178171616978882	0.00284085172356102	0.0164150827413829	adcB	SPy_0094
SPY_RS00585	12.8537558392176	0.0875544098974659	0.294278448993481	0.439001234715575	NA	SPy_0095	SPy_0095
SPY_RS00590	685.041243858148	0.67118506100679	0.188198597151762	5.66646533459834e-05	0.000639373608226726	tyrS	SPy_0096
SPY_RS00595	5006.55152422998	0.0137191934428706	0.145279478916839	0.916072987271467	0.966408939547239	pbp1b	SPy_0097
SPY_RS00600	8499.95113633904	0.307265530388484	0.152460607986376	0.0234252835004797	0.0847687657984531	rpoB	SPy_0098
SPY_RS00605	5851.42203164914	0.168278167953261	0.157385357871233	0.217515135438304	0.411151033543375	rpoC	SPy_0099
SPY_RS00610	1095.08722054927	-0.49990743686477	0.181268357915145	0.00132187667643999	0.00838163397052439	SPy_0100	SPy_0100
SPY_RS00650	968.671656076285	0.0669644600835601	0.151617660051996	0.610739363993872	0.780199422405016	ytxK	SPy_0108
SPY_RS00655	8628.94697587812	0.401983255814772	0.169596456215398	0.00578345497787916	0.0291820105045804	ackA	SPy_0109
SPY_RS00660	61.9584448718694	0.819088549659571	0.409205529948763	0.00342149318621296	0.0190038749451286	SPy_0110	SPy_0110
SPY_RS00665	794.539150890174	0.164613426465924	0.159948335281374	0.227950176554671	0.421487229681088	proC	SPy_0112
SPY_RS00670	457.294935776791	0.129174941252923	0.167527192952971	0.358048990955224	0.562081845467201	pepA	SPy_0115
SPY_RS00675	177.804722333333	0.447393712339483	0.246291860134095	0.0164372305777176	0.0644043002410472	SPy_0117	SPy_0117
SPY_RS00680	252.283437721878	0.475086728317158	0.225398652741461	0.0080201506751185	0.0378055128863316	ytpP	-
SPY_RS00685	1394.34161734665	0.570098239774067	0.167112901896274	0.000129335480961312	0.00129606814138154	SPY_RS00685	-
SPY_RS00695	198.508785470191	0.788624618882962	0.265297792447336	0.000295451225462057	0.00253521919812651	dukB	SPy_0121
SPY_RS00700	473.09030903642	0.221282278556015	0.184829349064535	0.139602491049186	0.308353017297102	dusB	SPy_0122
SPY_RS00705	472.080954030995	0.287322446509766	0.189279745578967	0.0614398420504864	0.172973072020328	hslO	SPy_0123
SPY_RS00710	3405.03725230181	-0.477959869989304	0.16035347396762	0.000743446084752287	0.00538059716893953	rofA	SPy_0124
SPY_RS00715	6553.2947808344	0.744674738753174	0.210833252504614	4.25599504938618e-05	0.000487907272461632	cpa	-
SPY_RS00720	1155.79085716292	0.503956017686308	0.228711143656542	0.00517158791808481	0.0268510343717954	sipA	SPy_0127
SPY_RS00725	3398.48681202051	0.503417552528166	0.209002960601375	0.00318004656836552	0.0178706146371286	fctA	SPy_0128
SPY_RS00730	2301.7867858315	0.550381612402073	0.21130405835094	0.00161943204972328	0.0100897657706672	srtC1	SPy_0129
SPY_RS00735	3647.30520063752	0.214890218749941	0.174943899747583	0.135579788744489	0.301686082718714	fctB	SPy_0130
SPY_RS00740	177.633884553265	-0.631325017310687	0.28451385450096	0.00320682174592951	0.0179506857887382	SPy_0131	SPy_0131
SPY_RS00745	11.2532649953412	-0.0429387463886927	0.283907804755837	0.686281724683886	NA	SPY_RS00745	-
SPY_RS00760	82.7427534538942	0.0347912538971972	0.218309970964066	0.820498330687143	0.922175770882098	SPy_0136	SPy_0136
SPY_RS00770	178.935033598014	-0.34564200349995	0.247980717631205	0.0526693764576266	0.154935843949991	SPy_0139	SPy_0139
SPY_RS00775	45.1467661087595	-0.0406232558890819	0.243540112503014	0.780869761915948	NA	atoB	SPy_0140
SPY_RS00780	9.43223127116303	-0.0800640036483867	0.298847531818427	0.413853748712367	NA	atoD	SPy_0141
