gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	old_locus_tag
SPY_RS00575	977.895680899501	0.115479928154273	0.179773292805579	0.450324814429464	0.623768694921511	adcC	SPy_0093
SPY_RS00580	1400.36051488768	0.309353405966011	0.19127339580771	0.0544065388842816	0.136532864984922	adcB	SPy_0094
SPY_RS00585	12.648458936885	0.0757605363933272	0.320571177218536	0.577496192489326	0.722124898904967	SPy_0095	SPy_0095
SPY_RS00590	643.664816836036	0.732332178560807	0.168471267565123	2.36599680471728e-06	3.29164116866808e-05	tyrS	SPy_0096
SPY_RS00595	4487.38465647939	0.161193919811479	0.136702077255163	0.197456576746444	0.357495583013539	pbp1b	SPy_0097
SPY_RS00600	8120.3719381588	0.300118353366709	0.145649268489741	0.0226949674599501	0.0693530219489035	rpoB	SPy_0098
SPY_RS00605	5448.91977527887	0.223361250730861	0.165418751962342	0.124432446168736	0.258311334585885	rpoC	SPy_0099
SPY_RS00610	1075.49424755461	-0.616744065083318	0.180042261376996	0.00012611380191838	0.000980472989424267	SPy_0100	SPy_0100
SPY_RS00650	876.016447696134	0.187987784882816	0.158477995267224	0.181179819119268	0.336083266810713	ytxK	SPy_0108
SPY_RS00655	8207.34450860836	0.386775414435616	0.149900715940615	0.00444546371190502	0.0191589821931559	ackA	SPy_0109
SPY_RS00660	56.2850387357287	0.910313491304862	0.426458796582282	0.00264152685113704	0.0124316367534224	SPy_0110	SPy_0110
SPY_RS00665	793.044953558852	0.0496682277993827	0.15028268278449	0.724782381751037	0.834789293723416	proC	SPy_0112
SPY_RS00670	445.227382442874	0.0695237926521373	0.166542665728501	0.634294202362698	0.765702991403345	pepA	SPy_0115
SPY_RS00675	152.411023198145	0.827350350616653	0.271027413782303	0.000267413729886502	0.00193661267397256	SPy_0117	SPy_0117
SPY_RS00680	236.668212632057	0.527669862564937	0.232577504639749	0.00568895918128012	0.0231945739370444	ytpP	-
SPY_RS00685	1320.98896721937	0.577346776121759	0.169692289027437	0.000162497827793556	0.00122142917005014	SPY_RS00685	-
SPY_RS00695	186.103731263019	0.779939815404702	0.291596712772421	0.000856506119309499	0.00510683723768746	dukB	SPy_0121
SPY_RS00700	468.687852719421	0.107211491433572	0.204761152785272	0.511430669137354	0.668191773046071	dusB	SPy_0122
SPY_RS00705	453.332487964333	0.265839268027532	0.200963475699072	0.108058337689214	0.232222931673569	hslO	SPy_0123
SPY_RS00710	3731.60966295562	-0.845528550409768	0.143637343761821	6.04576698194005e-10	1.73110172737081e-08	rofA	SPy_0124
SPY_RS00715	5839.47100463615	1.01039940661093	0.196626827011592	2.41688250864799e-08	5.47596522673672e-07	cpa	-
SPY_RS00720	997.128379463464	0.901075778790554	0.231262752534111	9.52115529125821e-06	0.000107861087799539	sipA	SPy_0127
SPY_RS00725	3023.37202193038	0.773695865260133	0.201631496686452	1.64631211938613e-05	0.000176422366307189	fctA	SPy_0128
SPY_RS00730	2019.7997214203	0.881871794847431	0.207295137657855	2.19966867541557e-06	3.14295001730549e-05	srtC1	SPy_0129
SPY_RS00735	3198.67131573923	0.465192682577526	0.205311452853848	0.00693898154571169	0.0272350876187152	fctB	SPy_0130
SPY_RS00740	173.819194658765	-0.766061588806369	0.248031527362303	0.000269190753795242	0.00194062061599661	SPy_0131	SPy_0131
SPY_RS00745	10.1956464898058	-0.028207742863292	0.313988466305433	0.829780120466109	0.908160486975362	SPY_RS00745	-
SPY_RS00760	80.6137740818765	-0.0038429487947447	0.226391053937861	0.980088209966267	0.991883941778777	SPy_0136	SPy_0136
SPY_RS00770	177.297570892852	-0.480602780605065	0.2493835438732	0.0144045152359724	0.048762802391958	SPy_0139	SPy_0139
SPY_RS00775	49.6058939201945	-0.253501421819563	0.307189659017655	0.189567423901481	0.347979090633968	atoB	SPy_0140
SPY_RS00785	19.1315906497223	-0.139605230016905	0.328261424351468	0.364738281078309	0.545216695372476	yodR	SPy_0142
SPY_RS00790	48.1212852447513	-0.255692667449654	0.309765992043476	0.186450928739111	0.344250492410047	SPy_0144	SPy_0144
SPY_RS00800	154.233383653094	-0.568758725981952	0.271416067562676	0.00707316097599885	0.0275627354003297	pfoR	SPy_0146
SPY_RS00805	41.1511298133984	-0.785140694145398	0.446262602706359	0.00709061511259591	0.0275630283543557	SPy_0147	SPy_0147
SPY_RS00810	247.358143091196	-1.00270315105976	0.217751433909373	4.08369993794684e-07	6.9642452705201e-06	ntpI	SPy_0148
SPY_RS00815	32.4619707361569	-0.505732106712706	0.487853049139495	0.0390115285637086	0.104690836382474	ntpK	SPy_0149
SPY_RS00820	40.1385413127145	-0.366851308905755	0.381684455152997	0.085695065696535	0.19388355805236	atpE	SPy_0150
SPY_RS00825	54.8324770833431	-0.696635601040826	0.372019697184495	0.00753091923065545	0.0286427767381764	ntpC	SPy_0151
SPY_RS00830	27.9422827467168	-0.647736470242895	0.639185505167612	0.0203457122444639	0.0636455613801179	ntpG	-
SPY_RS00835	424.758343340778	-0.582701885957647	0.181486829343963	0.000309645092092603	0.00217299608875605	ntpA	SPy_0154
SPY_RS00840	220.827323863403	-0.248616071665722	0.207580485469337	0.140123448775414	0.280600744643695	ntpB	SPy_0155
SPY_RS00845	202.170866234171	-0.217255926731428	0.210225050451797	0.198905886598669	0.359032085853734	ntpD	SPy_0157
SPY_RS00850	2434.88803405124	-0.765985291698345	0.146274720814294	2.49083058645159e-08	5.56402438043975e-07	SPy_0158	SPy_0158
SPY_RS00855	171.352060731223	-0.219330612012188	0.211560339559646	0.196977991484026	0.35705484431726	SPy_0159	SPy_0159
SPY_RS00860	5046.50941334193	0.34460172545889	0.167046722735312	0.0191110692934047	0.0604865834129129	purA	SPy_0160
SPY_RS00865	1727.29609429635	0.753706978192439	0.167334386791483	1.04146251272214e-06	1.5731043287403e-05	tcsA	SPy_0163
SPY_RS00870	56.2277995093957	0.278516999497788	0.310512609694337	0.15919897185208	0.307914108972438	nusG	SPy_0164
SPY_RS00875	34.8256638833518	-0.0116540757146758	0.280132695929231	0.939644752550683	0.967084086661508	nga	SPy_0165
SPY_RS00885	78.8636800318555	0.320794248054412	0.314285763068422	0.113005794651324	0.24079117011846	slo	SPy_0167
SPY_RS00895	30.3135725998093	0.0146538908121386	0.309992468869796	0.919975021601074	0.962632698181223	SPy_0169	SPy_0169
SPY_RS09180	206.839929622192	0.0363421729456846	0.32823205155824	0.729928521346421	0.835986123753875	SPy_0170	SPy_0170
SPY_RS00905	3246.66372221654	0.0777176531332884	0.144009940896106	0.553593970567583	0.702962399775971	metC	SPy_0172
SPY_RS00910	6983.29410382662	0.0326674341343618	0.133631608254261	0.792705012237569	0.881648071114155	leuS	SPy_0173
SPY_RS00915	40.0093242860065	-0.246419229338592	0.328441883822324	0.194078352881588	0.353396403754533	sgaT	SPy_0174
SPY_RS00920	60.0505478746304	-0.415056896433744	0.362421251004525	0.059918295279435	0.148022455316486	ulaB	SPy_0175
SPY_RS00925	105.005461845014	-0.738087771667679	0.278644136931824	0.00111582154355876	0.00611825006165797	ptxA	SPy_0176
SPY_RS00930	57.7904117920858	-0.445359212683893	0.36604333476335	0.0488085095619178	0.126281070416316	ulaD	SPy_0177
SPY_RS00935	129.221957289063	-0.713654674916354	0.282330564479614	0.00158921969075035	0.00818344944652614	sga	SPy_0178
SPY_RS00940	294.000444413508	-0.485030879573672	0.216853939568741	0.0071407113479665	0.0276898977943151	araD	SPy_0179
SPY_RS00945	253.572226232821	0.303549660694282	0.191642444402498	0.0610465560319081	0.149413330041059	SPy_0181	SPy_0181
SPY_RS00950	1763.42402909998	-0.621618018398509	0.16120963945399	2.45888666331725e-05	0.000240728040001306	ulaG	SPy_0182
SPY_RS00955	703.839510755215	0.497708599392855	0.292481760579526	0.0178052385169085	0.0576308332404425	opuAA	SPy_0183
SPY_RS00960	2557.12516815373	0.258629963140329	0.224055735748877	0.145638275553312	0.289451510059591	busAB	SPy_0184
SPY_RS00965	3868.94871938004	-0.549916447723644	0.169840509980895	0.000304483449203264	0.00214627000193945	polA	SPy_0185
SPY_RS00970	1789.23587887302	-0.166302372773534	0.152996542646937	0.222261076930976	0.387369305508272	yneT	SPy_0186
SPY_RS00975	1823.12431073076	-0.139130469993451	0.147261473711587	0.29388537827097	0.472720294054522	perR	SPy_0187
SPY_RS00980	765.703399717105	-0.115422307950914	0.149723068626511	0.390257054906241	0.566283338592221	SPy_0188	SPy_0188
SPY_RS00985	3877.09030838667	-0.219983175574186	0.148772288353534	0.100249313995827	0.220826961107475	SPy_0189	SPy_0189
SPY_RS00990	18252.5457946343	-0.436475456901575	0.14166461085021	0.000703265052187759	0.00428529601861699	SPy_0190	SPy_0190
SPY_RS01000	111.028555456622	-0.275016729204171	0.247345173013354	0.137254828460841	0.276602487851198	SPy_0191b	SPy_0191b
SPY_RS01015	13.1556974021639	0.139907414846387	0.342410794581652	0.329565791620019	0.505993558092304	nadC	SPy_0197
SPY_RS01020	268.418090432266	-0.341446853343543	0.200370161261055	0.041050329161393	0.109421549663814	SPy_0198	SPy_0198
SPY_RS01025	274.099767132849	-0.0986051002318648	0.174440083267702	0.510974168296615	0.668191773046071	SPy_0201	SPy_0201
SPY_RS01030	2320.76863777471	0.314062959250128	0.157250607617162	0.0251143387099644	0.0748709420939916	tgt	SPy_0203
SPY_RS01035	56.0893184332715	0.391324642295165	0.330624501444346	0.0705806633389499	0.168352220038055	SPy_0205	SPy_0205
SPY_RS01040	74.7854604086793	0.789095108073953	0.35260690636339	0.0027852704675455	0.0129543664560914	bioY	SPy_0207
SPY_RS01045	448.617285095914	-0.284503941375071	0.1837173493758	0.0691946150674061	0.166025203474896	yhfI	SPy_0208
SPY_RS01050	465.74448506434	-0.14847386030344	0.164751183815913	0.303343793172294	0.48083581544445	tadA	-
SPY_RS01055	78.9182472761876	-0.002598808827976	0.226168449421522	0.986197431025429	0.994347823017375	SPy_0210	SPy_0210
SPY_RS01065	198.509929886535	0.250707168492222	0.205264750494524	0.136064719292594	0.275042955879482	speG	SPy_0212
SPY_RS01070	2240.41962168195	0.566326790113417	0.162792649655602	0.000127839502873823	0.000989041227111624	pgi	SPy_0215
SPY_RS01075	350.33877100088	0.0375613214226681	0.32995434434505	0.698344603265896	0.816193471466257	rofA	SPy_0216
SPY_RS01080	509.463405197764	-0.0759920416152292	0.155560782536709	0.582048359905576	0.72573010912755	SPy_0217	SPy_0217
SPY_RS01085	335.434118708458	0.087349283312708	0.169157201980189	0.554598794928224	0.703574380633033	gluP	SPy_0223
SPY_RS01090	665.60748152318	-0.176864843883414	0.165136004354241	0.221014803987709	0.386045681855184	galU	SPy_0224
SPY_RS01095	2066.83466072451	-0.148288642659451	0.136703119195777	0.234438346452739	0.398947658233952	gpsA	SPy_0226
SPY_RS01100	130.504706811276	-0.805612392766654	0.275016182742053	0.000405726260379561	0.00273822063388078	SPy_0228	SPy_0228
SPY_RS01105	399.203602647093	-0.495847258323885	0.200383913231229	0.00376444320350949	0.0165844636687946	SPy_0229	SPy_0229
SPY_RS01110	1429.32832062897	-0.618751181495956	0.157629684967833	1.86383361556861e-05	0.000193205236228224	SPy_0230	SPy_0230
SPY_RS01115	224.958361196725	0.112324549676394	0.185676396464639	0.477142814091733	0.64679359243546	queH	SPy_0233
SPY_RS01120	243.884613188994	0.256334957415862	0.201585032207176	0.123344564338243	0.256725038110832	dut	SPy_0235
SPY_RS01125	863.697322238756	0.0954166343949707	0.16391410754942	0.509181157191258	0.66685492593339	radA	SPy_0236
SPY_RS01130	291.398549929533	0.249842475467167	0.216121109365997	0.148409830319967	0.293855169647276	cah	SPy_0237
SPY_RS01135	12686.2254873079	-0.912047563555292	0.162710584694214	2.2245987454274e-09	5.9800230682167e-08	WQ51_05710	SPy_0238
SPY_RS01140	5602.9483350775	0.27005953314264	0.147933602629609	0.0430133949256122	0.113888554844776	gltX	SPy_0239
SPY_RS01145	176.265287988329	0.570851251098637	0.237612545765911	0.00357563377090348	0.0158406568733322	fasB	SPy_0242
SPY_RS01150	163.827178002373	0.286635740183712	0.222156171561075	0.105194709863052	0.228546314853152	fasC	SPy_0244
SPY_RS01155	125.137830182976	0.398981418711898	0.267940349413515	0.0456515403863353	0.119674947194591	fasA	SPy_0245
SPY_RS01160	595.429741627719	-0.0904711923190098	0.153357076785993	0.507834198021487	0.66685492593339	rnpA	SPy_0246
SPY_RS01165	1889.86768311407	-0.0731620750775767	0.137562274597819	0.566252142597612	0.712496844455297	yidC	SPy_0247
SPY_RS01170	2320.51852371595	0.037265982192652	0.136825804347049	0.765874206329723	0.857822380818461	jag	SPy_0248
SPY_RS01175	6320.29645186669	0.408585413801681	0.188682393930787	0.0121987132863818	0.042708960865787	rpmH	SPy_0250
SPY_RS01180	716.440885951536	-0.0884945635955986	0.153756245924517	0.520921940942243	0.676121474711538	nanE	SPy_0251
SPY_RS01185	917.164735002875	-0.167184065460222	0.153259074737225	0.220611525953356	0.385766130277863	SPy_0252	SPy_0252
SPY_RS01190	189.526582232482	-0.0856097800426274	0.187206068102811	0.586582965650035	0.729031203737811	SPy_0254	SPy_0254
SPY_RS01195	281.646110965902	-0.428596770997779	0.193399871100588	0.00960875950953741	0.0352766031993665	SPy_0255	SPy_0255
SPY_RS01200	114.91864275578	-0.0909574775936048	0.217364676364063	0.590789478610575	0.732025088340916	SPy_0256	SPy_0256
SPY_RS01205	628.920926154226	-0.625141502938971	0.167716480419395	4.13760810274784e-05	0.000372854911986254	nanH	SPy_0257
SPY_RS01210	781.733948232508	-0.594260172224645	0.167971904126648	9.19094058739019e-05	0.00073250410912567	nanK	SPy_0258
SPY_RS01215	27.118019193449	0.00545713712687328	0.278915330263418	0.975575886329873	0.990565528629436	SPy_0259	SPy_0259
