locus_tag	symbol	old_locus_tag	rna_exp_d_w_logfc	rna_exp_d_w_padj		rna_exp_d_c_logfc	rna_exp_d_c_padj		rna_stat_d_w_logfc	rna_stat_d_w_padj		rna_stat_d_c_logfc	rna_stat_d_c_padj		rna_log_d_wc_logfc	rna_log_d_wc_padj		rna_stat_d_wc_logfc	rna_stat_d_wc_logfc
SPY_RS02415	ftsY	SPy_0569	0.0845516542282063	0.762566963278501		0.0149614573711924	0.965875433383446		0.188319975032899	0.190768464247057		0.0894827327543738	0.711363536285595		0.0286453578588471	0.937715967329894		0.0616641391970722	0.838047239621829
SPY_RS02420	SPy_0570	SPy_0570	-0.177118611047743	0.446665575293231		0.0817331560858174	0.767469656450809		-0.320295643587563	0.115169049645065		-0.040584119807332	0.886206058643497		0.0451975448406308	0.747664578470356		0.129953213444981	0.64120945055575
SPY_RS02425	licT	SPy_0571	0.237626083501056	0.35467781720702		-0.0174045894623194	0.956147400958907		-0.238823967518226	0.203401065940887		-0.081436709916389	NA		0.0698149788383639	0.827675657362764		0.131966963741694	0.557743738367602
SPY_RS02430	SPy_0572	SPy_0572	0.610585350479181	0.031403929674442		0.0618037801048463	0.829235922381064		0.135511624756087	0.345507702800074		-0.217651731060434	NA		0.00273553461218684	0.999731814144535		0.190564457438759	0.351745612028728
SPY_RS02435	bglH	SPy_0574	0.549649108796732	0.0613866890628115		0.0732260904451002	0.773868119382958		-0.121474417010692	0.404425569077395		0.314301832000733	0.100193523936166		0.0827598977260385	0.801149688056822		-0.262296324829884	0.332785752567738
SPY_RS02440	SPy_0575	SPy_0575	-0.187773103528027	0.327718586509692		0.0896473516879739	0.729151541642029		-0.402227195369081	0.00394059872330569		-0.0404991915748008	0.892546931072014		-0.177527604102582	0.478939175676245		-0.196592821602374	0.434440055427657
SPY_RS02445	SPy_0576	SPy_0576	-0.16192999967471	0.304399252106741		-0.0242811285633092	0.935939759410163		-0.112769318147953	0.381451517663163		-0.309187769673966	0.112699474932222		0.211564626694389	0.446076700558235		0.134888455032131	0.515605950370635
SPY_RS09185	SPy_0577	SPy_0577	0.339482738065607	0.209941553637706		-0.0488662714225533	0.815716101660282		-0.509121351499165	0.000153736020670331		-0.00638409685573769	0.986457779110348		0.60848857342303	0.0336913038062647		-0.114102757466771	0.620315798966965
SPY_RS02450	tex	SPy_0580	0.158180381613377	0.509883724331034		0.333675861035866	0.222170070069514		-0.61137527785876	6.94680467416894e-05		-0.247339236358169	0.164758415038255		0.54911869918345	0.0574709032192459		-0.389436985645473	0.0309178911516303
SPY_RS02455	ydcK	SPy_0581	0.181095918475686	0.46600304122491		0.0885403228394401	0.755811529835755		-0.304611527169343	0.0323494176083271		-0.461099716898259	0.0174108908640381		-0.175757937319895	0.372800346469032		-0.108781919531983	0.593390587137908
SPY_RS02460	pspC	SPy_0583	0.194110535214543	0.438176624136605		0.0811977905424364	0.759281935634225		-0.196530918135348	0.129157953091485		-0.179197770622451	0.388304572142442		-0.140945534009374	0.369163411531971		-0.50688134271498	0.00224464320915853
SPY_RS02465	hprK	SPy_0584	0.0310046420355766	0.916618100879846		0.0468632100241583	0.876932902095115		0.653083549068381	0.000439831687877097		-0.127991215552537	0.523339321103252		0.359039972773573	0.204590072068068		-0.597886254344382	0.0018749713474488
SPY_RS02470	lgt	SPy_0585	-0.081219208945408	0.766414031762433		0.0535351094274492	0.871186969270332		0.436771582586754	0.0247197518164302		0.654172543008493	0.00175427682662331		0.152706789543884	0.567849884423066		-0.296998499048968	0.116199305696462
SPY_RS02475	ytxG	SPy_0587	-0.226444279850988	0.356805252284084		-0.0515006922628842	0.871186969270332		0.166321479992494	0.250084555322223		0.27865892831663	0.244710415809833		0.178331488533138	0.532873551088697		-0.195534039342161	0.300952168870461
SPY_RS02480	ytxH	SPy_0588	-0.0216895833788852	0.944134810236625		-0.0279029977149048	0.934229763909329		-0.0514610572399685	0.714651097409542		0.216449683142475	0.293991006244328		0.190254007503172	0.480148788287995		0.652206402920088	0.00372960322602183
SPY_RS02485	SPy_0589	SPy_0589	0.799935767685877	0.00262025665101526		0.0524511198854773	0.871186969270332		0.0476528889649155	0.785188360918878		0.0897537063250076	0.695387198826217		0.0310922545840468	0.933337657103951		0.419290046240047	0.101692005273256
SPY_RS02490	yrrN	SPy_0590	0.109459465610962	0.665742187822224		0.227367762491126	0.363344291044655		0.325113832251961	0.0255691853041521		0.124687193565768	0.63310658349994		-0.074645326409394	0.820393365705746		0.164131295969755	0.426303507338704
SPY_RS02495	yrrO	SPy_0591	0.115159914162301	0.652237934022372		0.0131370534716442	0.966690233462366		0.614607522170494	0.00271083618508623		0.358700164643135	0.048304897828351		-0.206855594094856	0.446076700558235		-0.045231393851184	0.854469744856096
SPY_RS02500	SPy_0593	SPy_0593	0.466960827419186	0.0939363389610335		0.0189454969459636	0.952708315345083		0.109767208061508	0.513089010710687		0.272564091324155	0.22179539131445		-0.020473347473801	0.961102656561831		0.0444987593961281	0.883941484327269
SPY_RS09190	SPY_RS09190	-	0.0796214670819473	0.772902546410538		0.244177249443654	0.340329635899601		0.255602035305837	0.101762676772607		0.00901791611634451	0.98090605189925		0.807183887917543	0.0025058584261574		0.315255550593232	0.0757049040721199
SPY_RS02505	lysS	SPy_0595	0.0224235137141347	0.944134810236625		0.0392018333435782	0.891055727231078		-0.214553662016702	0.237658819631541		0.176189807097545	0.44205153182408		0.101850237525617	0.70499927788101		0.59621898144408	0.0200555619564094
SPY_RS02510	SPy_0596	SPy_0596	-0.0162436328966938	0.956726334544052		0.0185862354176398	0.956147400958907		-0.179216746960093	0.323799048021312		0.0861360188114638	0.758011992405722		0.1118598709515	0.695025014777192		0.104050319472708	0.699673992955962
SPY_RS02515	pgm	SPy_0598	0.05426862460096	0.827017070078803		-0.0398687231759798	0.895727888336451		-0.385576016641541	0.020715195200137		-0.184547854693376	0.457857385241277		0.463170912754987	0.0935767742245514		0.248016762813938	0.267109068309327
SPY_RS02520	SPy_0599	SPy_0599	-0.269040976884651	0.275764050210524		0.0464801027095923	0.875398969641389		-0.1492958058939	0.331818868967396		-0.264899474492819	0.193077887185513		0.0723899217030157	0.820456737514985		-0.182102270813269	0.499910010832633
SPY_RS02525	thiT	SPy_0600	0.067696274080265	0.795966568248196		-0.230069775354127	0.363344291044655		0.291777290015809	0.0538347851240475		0.00756861219513	0.982418551710277		0.0229281491746603	0.957418204472587		-0.156190899268645	0.55966909655446
SPY_RS02530	SPy_0601	SPy_0601	0.0329551224008846	0.908024262936358		0.330775839566787	0.208662312648248		0.331624316360855	0.0146297875677519		0.175123841952105	0.419963680653504		-0.0151830350204003	0.970201405870201		-0.376648394253494	0.0794766709727584
SPY_RS02535	SPy_0603	SPy_0603	0.389192109090691	0.152032046232038		0.0890577878574459	0.729151541642029		0.0267486837608143	0.85243524857955		0.25964291838159	0.154935843949991		0.0555655928954064	0.858971820065486		-0.15205657187008	0.553830063108163
SPY_RS02540	SPy_0604	SPy_0604	0.379226766174825	0.157517770436319		0.174618232648518	0.47702045968369		0.634584540668436	0.00111872163800808		-0.00487098613506544	0.986287226254055		-0.249284841589494	0.347149192475148		0.285183802916214	0.176436727964989
SPY_RS02545	gpo	SPy_0605	-0.0490889121282503	0.856845502040823		0.43485241961808	0.0819178021347599		0.114895884519222	0.343261174066022		0.508736841602625	0.0112529655345146		0.0654518924704068	0.829462277690055		0.330245066562364	0.0612052559069305
SPY_RS02550	pepF	SPy_0606	-0.0942220189726812	0.722365256028386		-0.087305478795986	0.754920511083757		-0.2581977498644	0.0385448913535779		0.17702087172502	0.351598905341816		0.0302450643076199	0.921867343262069		0.0285109431536976	0.907946511418212
SPY_RS02555	ppc	SPy_0608	0.139876583678697	0.560702533294987		-0.110538690789787	0.693221794933501		0.465513738245331	0.00109484169138747		-0.162812458379867	0.39562565651909		0.393869023781976	0.163040987669994		0.630268871691512	0.00806508631843068
SPY_RS02560	ftsW	SPy_0609	0.0885673877573803	0.746211835569495		0.19989731383407	0.412989442879637		0.458020426782314	0.0018668330365462		0.310402009028011	0.112543840079525		0.369564081404138	0.187402151210303		0.107712288408824	0.523861337383686
SPY_RS02565	tuf	SPy_0611	0.0177665137799986	0.956639572667297		-0.0387854778968743	0.895727888336451		0.286278515503095	0.0492642708972763		0.25150820736662	0.223681264700935		-0.0457355078692747	0.88812697449552		-0.252574204877528	0.13196970590653
SPY_RS02570	tpiA	SPy_0613	0.138382543024572	0.563281538389504		0.0102090458907978	0.959150238527327		0.0525805103609811	0.752999061182212		0.202805548397564	0.322479058891774		-0.0918569287284004	0.762845875489629		0.464137095481173	0.00993498377806615
SPY_RS02575	femA	SPy_0615	-0.121852119126406	0.643162799482133		0.00539467203682099	0.982083776869604		0.250059143373201	0.0918561078115992		-0.0193944774538196	0.95575382605134		0.134596283982349	0.618828586815298		0.455177689965242	0.0144363167396558
SPY_RS02580	murM	SPy_0616	-0.0972205425219966	0.697240261195811		-0.0847858468203486	0.757283738081146		0.286696216563042	0.0307109339088851		0.289371807890108	0.136231173708054		0.0926983746351905	0.775690605080377		0.285910957610414	0.151220734897515
SPY_RS02585	yidA	SPy_0617	-0.0270783930409475	0.932257536396814		-0.0646288358072865	0.786386603285601		-0.220342376211039	0.128172492644049		0.250784678513026	0.164952161206312		0.0187950408700807	0.962361238393973		0.0514444379204699	0.86147969666102
SPY_RS02590	ywfO	SPy_0621	-0.0865347847981199	0.730993677123883		-0.00692584162268792	0.98048213091363		-0.216804900321415	0.179899573544114		0.00493080257676364	0.987598098625978		0.135418967633535	0.614755550410012		0.248970980597054	0.224650851183957
SPY_RS02595	ywiB	SPy_0622	0.056997433039021	0.830325762828869		0.0456052709942841	0.878672618303446		-0.540667322125345	0.014266472225942		-0.342932349669424	NA		-0.120064447811748	0.686260663701434		0.296090148746968	0.0875035187425822
SPY_RS02600	pacL	SPy_0623	0.330509304995994	0.180288783560093		0.0137993224569253	0.966690233462366		-0.717775193355411	0.000709281199827584		-0.238820623607952	NA		-0.0990781294243209	0.728187264600345		-0.210711413124496	0.328927370193361
SPY_RS02605	regR	SPy_0627	0.128030923592125	0.620368587939632		0.0968273333247629	0.731090624449948		-0.288280021886245	0.139062599464716		-0.185348580417488	NA		-0.0246986920839897	0.950028644747201		-0.164043490039267	NA
SPY_RS02630	ugl	SPy_0632	0.0385864496289013	0.816993243089068		0.15076109260376	0.546104637555111		-0.580261836513487	0.0118720645976533		-0.700131701266698	0.00584116675856847		-0.0851018234264364	0.777330718729153		-0.179813974015025	NA
SPY_RS02635	agaF	SPy_0634	-0.0187834016732441	NA		0.0495163298489035	0.767469656450809		-0.117397344390321	0.451348003542309		-0.251747618033985	0.322472101241989		0.0626053909685438	0.861929807952446		-0.338903370989014	NA
SPY_RS02640	idnO	SPy_0636	0.104536079475409	0.640361806612704		-0.012164202211567	0.895727888336451		-0.81456864844043	0.00505193217650345		-0.251280214940589	0.322472101241989		0.32666854484875	0.203513411951437		-0.691045001177057	0.0100524594006762
SPY_RS02645	SPy_0637	SPy_0637	-0.00640375034584315	0.978244587259884		0.0866317350948627	0.706420036549602		-0.318369174446187	0.100753496526158		-0.231544931267325	NA		0.122716177283304	0.671294045029515		-0.253243407488	0.348240491202424
SPY_RS02650	SPy_0638	SPy_0638	0.0726991548910351	0.766414031762433		0.00388758329735325	0.98153041754599		-0.35586608525986	0.0369486733180953		-0.269184510586114	NA		0.0312901898576434	0.861801793738871		-0.513585923883885	0.0813667096941607
SPY_RS02655	kgdA	SPy_0639	0.0862548135475814	0.727585676496447		0.0452002851024245	0.873043543998042		-0.420839964043401	0.00306717530088588		-0.453402530328279	0.0815368028792047		-0.0161500336367416	0.895614875358748		-0.0993867938965224	NA
SPY_RS02660	SPy_0640	SPy_0640	-0.0848124192888186	0.746665928828028		0.120424309690011	0.600541862343105		-0.0311666639597457	0.806302840567206		-0.187789762614687	0.416672145411214		0.0978938159576207	0.692421480587971		-0.716525783864403	0.0448354429620631
SPY_RS02665	queG	SPy_0642	0.0776901487371215	0.77603652122017		0.00139348957917874	0.998008382378005		0.025546800070043	0.843178948504591		-0.352798600887429	0.0621240009797109		-0.00514904286662126	0.983516358467433		-0.294354611144222	0.26534992720242
SPY_RS02670	prfB	SPy_0643	-0.38281334905215	0.132740754057954		0.0721966258837671	0.788646500376494		-0.0269197272142591	0.829852786925848		-0.166816738476155	0.42030937596974		0.0640427575067989	0.819605140390014		-0.332000095572433	0.156554542480773
SPY_RS02675	ftsE	SPy_0644	-0.180081432243386	0.47219601038451		-0.11881311944681	0.653961460310145		-0.143675584312381	0.321985133324968		-0.0931570957016916	0.684195009083831		0.0828486123154317	0.769424973878643		-0.408383339876209	0.0256388647980296
SPY_RS02680	ftsX	SPy_0645	-0.149815952310238	0.534145009680177		-0.100411226422031	0.719695385385762		-1.0561700996222	2.58698364084742e-09		-0.0255016581772842	0.929935273451688		-0.0735275897794362	0.813287698942918		-0.0254472644246175	0.916258143505432
SPY_RS02685	yqgX	SPy_0646	-0.0590193794183158	0.825375199869292		-0.038122006928777	0.897681716200267		0.00578600775713357	0.963397594240464		-0.0296191942627573	0.924492945110125		0.0766057154198257	0.812550862841744		0.0291451230216308	0.898383722586116
SPY_RS02690	butA	SPy_0647	0.230383369524457	0.354839097431523		0.0457789493796995	0.879151169076094		0.459729795764677	0.00163022860409052		-0.725705914256601	0.000209762274258341		-0.36949828649732	0.163327795321301		-0.023970715165451	0.928409146106092
SPY_RS02700	dinG	SPy_0649	0.0172535477596908	0.956639572667297		0.154875718149123	0.473069881729469		0.521189927546008	0.000589562105053541		0.0641256958451191	0.791506920385779		-0.173090940670772	0.523031590541043		-0.138272901644385	0.548870484044258
SPY_RS02705	aspB	SPy_0650	-0.0360082233783977	0.908095490722334		-0.0441900698725414	0.879151169076094		-0.266322017447912	0.043276035965568		0.187520807732699	0.328464708080036		-0.14277032813192	0.589228689613063		-1.05260664393837	5.27331655766082e-08
SPY_RS02710	asnS	SPy_0651	-0.0158481184876665	0.959593730002447		-0.103368887102413	0.693221794933501		-0.468551019189094	0.00118129297019663		0.364480748767652	0.053905544892013		-0.0520186759855904	0.869693363417415		0.0100702617510102	0.966166540472275
SPY_RS02715	rapZ	SPy_0652	-0.04304290314684	0.880365065397418		-0.051323687244995	0.871186969270332		-0.0229753619466477	0.874216494742025		-0.21524541659423	0.238307467701082		0.246806941003104	0.35760120323831		0.462045183469667	0.0102573666318668
SPY_RS02720	yvcK	SPy_0653	-0.0694064308280333	0.790594164340037		-0.0194115169524115	0.956147400958907		0.0171042744251474	0.9064661581525		-0.365817730485366	0.0536792685627212		0.0188482622691498	0.961992507626328		0.516720106412207	0.00459996575861628
SPY_RS02725	whiA	SPy_0654	-0.0488774129742493	0.850850641815093		-0.000617068950836655	0.998171861207336		-0.102451431710035	0.4837393207436		-0.013265798507773	0.968215795360034		-0.0365694515548795	0.918264027886366		-0.259114602451761	0.142292035205354
SPY_RS02730	SPy_0655	SPy_0655	0.00364251432067142	NA		0.0604901085177238	0.844201148346247		0.165549342333838	0.279061945658587		0.0543699094879784	NA		-0.0145248174357035	0.970284422263143		-0.462695653639837	0.00993498377806615
SPY_RS02735	SPy_0656	SPy_0656	0.0757054260734749	0.779165010867457		0.127729478973816	0.621621004254123		-1.0441623851531	3.54255888574062e-06		0.0155418946391645	0.960027428456813		-0.0365018799053333	0.902642766300813		-0.0174614985142058	0.947146639262782
SPY_RS02740	SPy_0657	SPy_0657	0.019456252702556	0.950857476308694		0.0562024017536679	0.852101252094932		-0.266013712846372	0.154856677683685		0.404539413025697	0.0655207894996332		-0.0742778294285416	0.829462277690055		0.0140639985417119	NA
SPY_RS02745	SPy_0658	SPy_0658	0.0366403160703052	0.902560175282818		0.0390773192355102	0.880990466649294		-0.710911048982038	0.0148756646332731		-0.586275712964384	0.0259088606599171		-0.0489748819215378	0.87346044672713		-0.0973267355351261	0.699673992955962
SPY_RS09195	SPy_0659	SPy_0659	0.0266909942915449	0.896797027491788		0.0267749167476159	0.886445219721539		-0.990403200862485	7.70901348302783e-06		-0.100972555565323	NA		0.00270653565650399	0.985833652563924		0.163015068197117	0.497553101707052
SPY_RS02750	SPy_0661	SPy_0661	-0.0772735444417435	0.628335659848609		-0.0452067165368156	0.772589089767424		-0.921689690638755	0.000231391497535949		-0.397247980619372	NA		0.069733200211756	0.821791269633419		-1.01912362722123	0.000216419865605838
SPY_RS02755	SPy_0663	SPy_0663	-0.0375419707532664	0.883466991016789		-0.0262569058269873	0.934229763909329		-0.452699666578446	0.0521414915723488		-0.759682820618358	0.00150388405677355		0.0193094982301165	0.961992507626328		-0.209207747439384	NA
SPY_RS02760	SPy_0664	SPy_0664	-0.0134370922584626	0.962522553317242		-0.0163211684409437	0.956147400958907		-0.874145565276744	0.00116523454893711		-0.491162693351679	0.0621240009797109		0.0353601359294104	0.918264027886366		-0.572192713393601	0.0803391660400748
SPY_RS02765	SPy_0665	SPy_0665	-0.00722074375028003	NA		-0.0134741348461382	0.939511548084336		-0.98246557819697	0.00220756816437303		-0.1635929088569	NA		0.0212172567762841	0.923714108414702		-0.972907320423368	0.000248645269261165
SPY_RS02770	SPy_0666	SPy_0666	-0.104252487086011	0.584941210592101		-0.0393102070904436	0.863169754353974		-0.987147846875936	0.00029206835805888		-0.821023555163872	0.00677258341228313		-0.0601940897959143	0.707333622484147		-0.893859046376406	0.00354068712017646
SPY_RS02775	SPy_0667	SPy_0667	-0.0782595574028106	0.644366453436479		0.0368099144330832	0.829235922381064		-0.708321138291122	0.00582356002602412		-0.558835224432266	NA		-0.0326000161261571	0.918264027886366		-0.350716287338372	0.196869991990541
SPY_RS02780	SPy_0669	SPy_0669	-0.110445658590069	0.628154108662617		0.0368770622514399	0.879151169076094		-1.07349890676111	2.22119165748589e-06		-0.72661443051097	0.0142157217321644		-0.0110020084053935	0.977275210279344		-0.837074152736382	0.0120723650406312
SPY_RS02785	SPy_0670	SPy_0670	-0.0379119944061986	0.825375199869292		0.00274758729419582	0.986163580465955		-0.599336700369937	0.0252083321452478		-0.399901449713292	0.144012212670623		-0.00518139501195384	0.979945517582174		-0.901276108441716	0.022273202717626
SPY_RS02790	SPy_0671	SPy_0671	-0.140030551011439	0.551098489620924		-0.0398525789666556	0.879151169076094		-0.987632750622565	0.00202810964378089		-0.905443343324648	0.000379308795423764		-0.0821422609283826	0.683316903460888		-0.967453095812683	0.0033928924903317
SPY_RS02795	SPy_0672	SPy_0672	-0.0379891119689962	NA		0.0035418703090565	0.979484439924095		-1.20235882510349	0.000654987032954837		-0.329538864372582	NA		-0.0550002621001026	0.746199331471223		-0.645439364066988	0.0454824452705739
SPY_RS02800	rusA	SPy_0673	-0.0124315263346	0.955068345567598		0.0168923731263345	0.938448435906269		-0.591987949119396	0.0237213152392079		-0.599531703905599	NA		-0.0865673522381994	0.707814990549219		-1.06089427116016	5.23004162789442e-05
SPY_RS02805	SPy_0674	SPy_0674	0.00885836670967821	0.966029288102767		0.0285620197300782	0.864976379240043		-0.850095083994732	0.00296134402082487		-0.50741185948605	NA		-0.0305151582182424	0.870845960872748		-0.459869241352504	0.113688709596787
SPY_RS02810	SPY_RS02810	-	-0.0277847680626814	0.881948074760955		0.0277984571649492	0.871186969270332		-0.204106361156766	0.168591114044544		-0.189387276001726	NA		-0.120383307836512	0.639017964702742		-0.922400576650766	0.0193682532361209
SPY_RS02815	SPy_0676	SPy_0676	-0.00320534394382334	0.989040990694104		0.0187819794785666	0.935939759410163		-0.720133140398225	0.00604873016544776		-0.48525893027962	0.103717912250144		-0.0287186494592498	0.858779427282803		-1.11646470801293	0.0110928410813563
SPY_RS02820	SPy_0677	SPy_0677	0.00592658455964843	0.969813843003774		0.000700498029410423	0.998070142120175		-0.821308600135484	0.0118255253460938		-0.141940442470407	NA		-0.00948079807213738	0.96969437029061		-0.471032878868676	0.124578445311775
SPY_RS02825	SPy_0679	SPy_0679	-0.0136503969202378	0.962522553317242		0.0435672188190184	0.878672618303446		-0.530825312351747	0.0228060534526616		-0.246730279272911	0.324279891992646		0.00740523087532046	0.978951445596223		-0.768905296627876	0.0317858755545168
SPY_RS02830	SPy_0680	SPy_0680	-0.020493744259173	0.909841793448655		0.029651727457651	0.871186969270332		-0.696168416831318	0.00450247704769249		-0.0897858633801897	NA		-0.0206652396004878	0.918264027886366		-0.163780520086918	NA
SPY_RS02835	SPy_0681	SPy_0681	0.000620983449622566	0.998040836815137		0.133787959021038	0.520770771108316		-0.415170591090151	0.0149198302451965		-0.249988152661255	0.31705656764855		-0.00241443702259189	0.993795300591228		-0.659751717894663	0.0434614590458101
SPY_RS02840	SPy_0682	SPy_0682	-0.0618162577855514	0.811185921493447		0.0255826468991027	0.935939759410163		-0.252212365000655	0.113108084324245		-0.244146607859288	0.326853444296553		0.00582285937185463	0.977275210279344		-0.522759110466846	NA
SPY_RS02845	SPy_0683	SPy_0683	0.0544884427148551	0.84095883777871		0.102042535010999	0.717920686967751		-0.216650433373274	0.215554310944961		-0.179286925539343	0.429359274173311		-0.0113209086152454	0.977275210279344		-0.48226668317918	0.10066882126781
SPY_RS02850	SPy_0684	SPy_0684	0.0392696055007008	0.884756022131641		0.0934372659777608	0.729151541642029		-0.693074842614478	0.00206981181965766		0.0402681098254463	0.893472294066316		-0.0150483724711359	0.936644537218688		-0.655614007019329	0.033243660419937
SPY_RS02855	SPy_0685	SPy_0685	0.0326522775770893	0.850850641815093		0.0673036129920215	0.646471616075865		-0.786303462314228	0.000880744895500177		-0.0961774930788971	NA		0.00208505840601143	0.999292399005872		-0.399686915875325	0.0727926240802494
SPY_RS02860	SPy_0686	SPy_0686	-0.0419068518627205	0.881948074760955		0.0224201508213041	0.951230350065377		-0.656132305874118	0.013416771792146		-0.186422679798464	0.442872311834976		-0.0511545717149953	0.859893822868994		-0.235859874809385	0.300666176335815
SPY_RS02865	SPy_0688	SPy_0688	-0.0493417180013076	0.856845502040823		0.0471522238868107	0.878672618303446		-0.351569092124557	0.0885268540564502		-0.457464328988305	0.0700965843625108		0.0501562156918613	0.870845960872748		-0.170648616730083	NA
SPY_RS02870	SPy_0689	SPy_0689	-0.0672083197377995	0.79027858156035		0.0805288226631584	0.744551414547625		-0.603549950331159	0.0139978954622665		-0.364252494067427	0.173814309899663		0.0363191950554346	0.90969855333705		-0.672021738925583	0.0160851074442501
SPY_RS02875	SPy_0690	SPy_0690	0.0105450703331741	0.970926962247959		0.0989181095324955	0.659268489867061		-0.785106144526634	0.00211435123715965		-0.376542093317453	NA		0.0257311303433958	0.893501498403171		-0.774962230530946	0.00649509871144042
SPY_RS02880	SPy_0691	SPy_0691	-0.0129722043514765	0.963425379624244		0.0259824630782318	0.934229763909329		-0.620075268748324	0.0111330825904679		-0.171924266170351	0.474928897431043		-0.0370288627121029	0.909802660376742		-0.589972235756783	0.0695414215530016
SPY_RS02885	SPy_0693	SPy_0693	-0.0597912480049222	0.80899663247187		0.0193831768570072	0.950720564250241		-0.271621572803484	0.162759575446659		-0.543426644347222	0.0635354668483104		-0.04428875574117	0.893501498403171		-0.296823830109319	0.246976287972995
SPY_RS02890	SPy_0694	SPy_0694	-0.0675164462544354	0.79027858156035		0.00415726932162987	0.986125044566269		-0.698201162965707	0.0103920961970188		-0.450753600466716	0.102665907013268		-0.0542580317904829	0.853224911625754		-0.551964167924699	0.0721559971512107
SPY_RS02895	SPy_0695	SPy_0695	-0.0473212968576853	0.830166012583358		0.0252106697840846	0.92360182769818		-0.746850869374084	0.000422081305024336		-0.149753668541132	0.538276617308879		0.00906750681523284	0.979945517582174		-0.754355420528134	0.0171623884153371
SPY_RS02900	SPy_0696	SPy_0696	-0.00543037318563814	0.98243887990494		0.0412958637373966	0.873043543998042		-0.781223592178551	0.00274527564929237		-0.521263807349072	0.0839000782037731		-0.0101518967385877	0.979372630338858		-0.58329514263587	0.0555292059625853
SPY_RS02905	SPy_0697	SPy_0697	0.00808404956110832	0.980449903787326		0.0851410752005759	0.757532335481757		-1.09060346366663	1.44014528778215e-06		-0.459965297829077	0.0501953787022907		-0.051929734715301	0.856977531420326		-0.230815929084984	0.378155714809224
SPY_RS02910	SPy_0698	SPy_0698	0.0733395340099078	0.774367047679949		0.0809326971109514	0.749165171308619		-0.363133440556599	0.0797547002788143		-0.446984034038742	0.104127891648674		-0.0572566829334587	0.843568701723448		-0.645797188755603	0.0532685997208261
SPY_RS02915	SPy_0700	SPy_0700	0.0447553830260911	0.867493130348972		0.137839439776545	0.573081450499461		-0.84387535993508	0.000482655512529444		-0.811905680975722	0.00195472688730393		-0.0382563503291085	0.876364490885953		-0.740126221513955	0.0033928924903317
SPY_RS02920	hylP	SPy_0701	0.0435106140941894	0.856845502040823		0.152150947470506	0.473069881729469		-0.548020802504245	0.0281407098226211		-0.158344779369334	0.513177861340534		-0.00422245144357115	0.988883879690949		-0.738089827606401	0.0236856821301227
SPY_RS02925	SPy_0702	SPy_0702	-0.0480052066397096	0.850113114085242		0.0673656411279874	0.786386603285601		-0.87878110368697	0.00104922276142213		-0.538071517453331	0.0484711919454287		0.00866326797563983	0.981428193676069		-1.08196441790323	4.01892673141361e-05
SPY_RS02930	SPy_0703	SPy_0703	-0.0113041149735243	0.956639572667297		0.0354020000009461	0.853752301338885		-0.356763199727194	0.0745074847734644		-0.335888706092507	NA		0.0614993136935387	0.826997789998133		-0.320518486675324	0.23922369359844
SPY_RS02935	SPy_0705	SPy_0705	-0.0136822529186561	0.946953363903411		0.00457103700241225	0.98035684151582		-0.458711769089215	0.0396576504326548		-0.444321777677974	0.112952846518949		0.0436457187540891	0.893501498403171		-0.826672033302257	0.0050756264107664
SPY_RS02940	SPy_0706	SPy_0706	-0.0270268983350149	NA		0.0329534927068782	0.876932902095115		-0.780769725314108	1.9212838796535e-05		-0.111242657596319	NA		0.0363383586685276	0.893501498403171		-0.456664898777251	0.129554218879
SPY_RS02945	hol	SPy_0707	0.0782164661865279	0.676316404568262		0.165059774685355	0.508398433649369		-0.798890407474189	2.81255838649938e-05		-0.217114216927427	0.385700105271129		-0.0421851450812146	0.886860142520315		-0.827551455370311	0.0144363167396558
SPY_RS02950	SPy_0710	SPy_0710	0.0954506193850561	0.715201373390233		-0.0160583701494869	0.956147400958907		0.0143613231333285	0.911558109733443		-0.408796448423474	0.0657541206038826		-0.00834086586908713	0.970201405870201		-0.261845162352488	NA
SPY_RS02955	speC	SPy_0711	-0.126403191663916	0.580112021500311		-0.17670685631766	0.470849260416974		-0.228168897196272	0.0882317314068793		-0.48380790321256	0.0257160475166398		-0.0116299879292063	0.962499149027355		-0.409028202218031	0.151944942560451
SPY_RS02960	mf2	SPy_0712	-0.221302656997221	0.374762176425814		0.115627706421413	0.668929293813597		0.214692708519396	0.127098420034115		0.0966445645059243	0.661546177022956		-0.0196135222339071	0.886860142520315		-0.767242136217813	0.000570488888441381
SPY_RS02965	pepD	SPy_0713	0.0717054624085325	0.781531709463024		0.0922649851207354	0.732089649967744		0.19005745213697	0.196988013100632		-0.298714651254754	0.111304431917818		0.0649342931675646	0.746990077743304		-0.791297470385463	0.00061985817596854
SPY_RS02970	adcA	SPy_0714	0.149619466550212	0.547503137985941		0.0137346848078732	0.966690233462366		-0.0330721510622941	0.771698517444365		0.234206831193397	0.247831741227574		0.0894696996839633	0.759625012100788		0.0166814676311395	0.939955786972377
SPY_RS02975	SPy_0715	SPy_0715	0.170093552306621	0.492693010435488		0.129766762052693	0.558824019190733		0.0971063144942551	0.525615564300352		0.174139845279714	0.424506789881324		-0.125778311877887	0.608983897138438		-0.226256753167774	0.237764965568415
SPY_RS02980	agaS	SPy_0716	0.325543181187373	0.226081920849424		0.106225663929447	0.707868662384305		0.240052735818347	0.0777146610578981		0.0142092530674937	0.965177225543177		-0.215423150647891	0.438635119202699		0.215688909413321	0.2924010963764
